date,year,month,day,hour,d1,d2
2014-02-04,2014,2,4,17,34,16
2014-02-04,2014,2,4,18,15,17
2014-02-04,2014,2,4,19,18,4
2014-02-04,2014,2,4,20,5,8
2014-02-04,2014,2,4,21,7,8
2014-02-04,2014,2,4,22,2,4
2014-02-04,2014,2,4,23,0,2
2014-02-04,2014,2,4,24,7,9
2014-02-05,2014,2,5,0,8,1
2014-02-05,2014,2,5,1,5,2
2014-02-05,2014,2,5,2,0,0
2014-02-05,2014,2,5,3,4,0
2014-02-05,2014,2,5,4,4,1
2014-02-05,2014,2,5,5,1,2
2014-02-05,2014,2,5,6,3,5
2014-02-05,2014,2,5,7,12,8
2014-02-05,2014,2,5,8,7,16
2014-02-05,2014,2,5,9,12,8
2014-02-05,2014,2,5,10,12,1
2014-02-05,2014,2,5,11,17,8
2014-02-05,2014,2,5,13,14,6
2014-02-05,2014,2,5,14,15,8
2014-02-05,2014,2,5,15,10,6
2014-02-05,2014,2,5,16,31,19
2014-02-05,2014,2,5,17,24,20
2014-02-05,2014,2,5,18,14,28
2014-02-05,2014,2,5,19,7,10
2014-02-05,2014,2,5,20,11,23
2014-02-05,2014,2,5,21,7,1
2014-02-05,2014,2,5,22,5,1
2014-02-05,2014,2,5,23,7,7
2014-02-05,2014,2,5,24,12,10
2014-02-06,2014,2,6,0,0,0
2014-02-06,2014,2,6,1,0,0
2014-02-06,2014,2,6,2,0,0
2014-02-06,2014,2,6,3,0,0
2014-02-06,2014,2,6,4,0,0
2014-02-06,2014,2,6,5,0,0
2014-02-06,2014,2,6,6,0,0
2014-02-06,2014,2,6,7,0,0
2014-02-06,2014,2,6,8,0,0
2014-02-06,2014,2,6,9,0,0
2014-02-06,2014,2,6,10,0,0
2014-02-06,2014,2,6,11,2,25
2014-02-06,2014,2,6,13,13,21
2014-02-06,2014,2,6,14,9,4
2014-02-06,2014,2,6,15,16,13
2014-02-06,2014,2,6,16,13,20
2014-02-06,2014,2,6,17,40,37
2014-02-06,2014,2,6,18,25,18
2014-02-06,2014,2,6,19,16,20
2014-02-06,2014,2,6,20,18,17
2014-02-06,2014,2,6,21,6,17
2014-02-06,2014,2,6,22,4,6
2014-02-06,2014,2,6,23,11,10
2014-02-06,2014,2,6,24,19,18
2014-02-07,2014,2,7,0,0,2
2014-02-07,2014,2,7,1,0,0
2014-02-07,2014,2,7,2,0,2
2014-02-07,2014,2,7,3,0,0
2014-02-07,2014,2,7,4,4,0
2014-02-07,2014,2,7,5,7,4
2014-02-07,2014,2,7,6,9,17
2014-02-07,2014,2,7,7,17,28
2014-02-07,2014,2,7,8,18,26
2014-02-07,2014,2,7,9,21,7
2014-02-07,2014,2,7,10,6,4
2014-02-07,2014,2,7,11,15,18
2014-02-07,2014,2,7,13,20,13
2014-02-07,2014,2,7,14,17,13
2014-02-07,2014,2,7,15,23,19
2014-02-07,2014,2,7,16,25,28
2014-02-07,2014,2,7,17,47,48
2014-02-07,2014,2,7,18,28,24
2014-02-07,2014,2,7,19,11,10
2014-02-07,2014,2,7,20,30,32
2014-02-07,2014,2,7,21,14,25
2014-02-07,2014,2,7,22,7,2
2014-02-07,2014,2,7,23,7,6
2014-02-07,2014,2,7,24,17,16
2014-02-08,2014,2,8,0,4,5
2014-02-08,2014,2,8,1,8,6
2014-02-08,2014,2,8,2,6,4
2014-02-08,2014,2,8,3,2,0
2014-02-08,2014,2,8,4,4,0
2014-02-08,2014,2,8,5,2,1
2014-02-08,2014,2,8,6,0,2
2014-02-08,2014,2,8,7,8,0
2014-02-08,2014,2,8,8,8,0
2014-02-08,2014,2,8,9,10,12
2014-02-08,2014,2,8,10,12,10
2014-02-08,2014,2,8,11,14,10
2014-02-08,2014,2,8,13,8,14
2014-02-08,2014,2,8,14,17,9
2014-02-08,2014,2,8,15,20,12
2014-02-08,2014,2,8,16,17,7
2014-02-08,2014,2,8,17,10,12
2014-02-08,2014,2,8,18,8,17
2014-02-08,2014,2,8,19,23,26
2014-02-08,2014,2,8,20,2,10
2014-02-08,2014,2,8,21,4,1
2014-02-08,2014,2,8,22,7,3
2014-02-08,2014,2,8,23,11,4
2014-02-08,2014,2,8,24,4,8
2014-02-09,2014,2,9,0,0,4
2014-02-09,2014,2,9,1,0,2
2014-02-09,2014,2,9,2,0,0
2014-02-09,2014,2,9,3,0,0
2014-02-09,2014,2,9,4,2,0
2014-02-09,2014,2,9,5,2,7
2014-02-09,2014,2,9,6,0,10
2014-02-09,2014,2,9,7,17,21
2014-02-09,2014,2,9,8,8,20
2014-02-09,2014,2,9,9,18,10
2014-02-09,2014,2,9,10,9,7
2014-02-09,2014,2,9,11,9,19
2014-02-09,2014,2,9,13,8,10
2014-02-09,2014,2,9,14,12,18
2014-02-09,2014,2,9,15,18,8
2014-02-09,2014,2,9,16,12,12
2014-02-09,2014,2,9,17,45,21
2014-02-09,2014,2,9,18,17,12
2014-02-09,2014,2,9,19,16,9
2014-02-09,2014,2,9,20,10,5
2014-02-09,2014,2,9,21,2,10
2014-02-09,2014,2,9,22,0,4
2014-02-09,2014,2,9,23,6,2
2014-02-09,2014,2,9,24,10,14
2014-02-10,2014,2,10,0,0,0
2014-02-10,2014,2,10,1,0,0
2014-02-10,2014,2,10,2,0,0
2014-02-10,2014,2,10,3,0,1
2014-02-10,2014,2,10,4,1,0
2014-02-10,2014,2,10,5,2,3
2014-02-10,2014,2,10,6,3,13
2014-02-10,2014,2,10,7,14,16
2014-02-10,2014,2,10,8,11,23
2014-02-10,2014,2,10,9,5,4
2014-02-10,2014,2,10,10,11,10
2014-02-10,2014,2,10,11,8,15
2014-02-10,2014,2,10,13,14,15
2014-02-10,2014,2,10,14,11,15
2014-02-10,2014,2,10,15,10,13
2014-02-10,2014,2,10,16,17,19
2014-02-10,2014,2,10,17,31,22
2014-02-10,2014,2,10,18,18,20
2014-02-10,2014,2,10,19,11,16
2014-02-10,2014,2,10,20,11,13
2014-02-10,2014,2,10,21,5,12
2014-02-10,2014,2,10,22,4,3
2014-02-10,2014,2,10,23,4,4
2014-02-10,2014,2,10,24,5,17
2014-02-11,2014,2,11,0,7,2
2014-02-11,2014,2,11,1,0,9
2014-02-11,2014,2,11,2,1,2
2014-02-11,2014,2,11,3,0,0
2014-02-11,2014,2,11,4,0,2
2014-02-11,2014,2,11,5,0,2
2014-02-11,2014,2,11,6,0,2
2014-02-11,2014,2,11,7,0,3
2014-02-11,2014,2,11,8,0,0
2014-02-11,2014,2,11,9,0,2
2014-02-11,2014,2,11,10,0,10
2014-02-11,2014,2,11,11,1,4
2014-02-11,2014,2,11,13,0,9
2014-02-11,2014,2,11,14,4,8
2014-02-11,2014,2,11,15,2,6
2014-02-11,2014,2,11,16,0,6
2014-02-11,2014,2,11,17,3,9
2014-02-11,2014,2,11,18,2,5
2014-02-11,2014,2,11,19,0,8
2014-02-11,2014,2,11,20,2,5
2014-02-11,2014,2,11,21,4,3
2014-02-11,2014,2,11,22,0,2
2014-02-11,2014,2,11,23,0,4
2014-02-11,2014,2,11,24,2,4
2014-02-12,2014,2,12,0,0,0
2014-02-12,2014,2,12,1,0,0
2014-02-12,2014,2,12,2,0,0
2014-02-12,2014,2,12,3,0,0
2014-02-12,2014,2,12,4,0,0
2014-02-12,2014,2,12,5,0,0
2014-02-12,2014,2,12,6,0,0
2014-02-12,2014,2,12,7,0,0
2014-02-12,2014,2,12,8,0,0
2014-02-12,2014,2,12,9,0,0
2014-02-12,2014,2,12,10,0,0
2014-02-12,2014,2,12,11,0,0
2014-02-12,2014,2,12,13,5,6
2014-02-12,2014,2,12,14,4,0
2014-02-12,2014,2,12,15,8,5
2014-02-12,2014,2,12,16,22,6
2014-02-12,2014,2,12,17,27,14
2014-02-12,2014,2,12,18,10,4
2014-02-12,2014,2,12,19,9,9
2014-02-12,2014,2,12,20,5,1
2014-02-12,2014,2,12,21,0,2
2014-02-12,2014,2,12,22,2,0
2014-02-12,2014,2,12,23,4,3
2014-02-12,2014,2,12,24,2,2
2014-03-01,2014,3,1,0,4,0
2014-03-01,2014,3,1,1,4,0
2014-03-01,2014,3,1,2,0,0
2014-03-01,2014,3,1,3,0,0
2014-03-01,2014,3,1,4,0,0
2014-03-01,2014,3,1,5,0,6
2014-03-01,2014,3,1,6,7,1
2014-03-01,2014,3,1,7,3,2
2014-03-01,2014,3,1,8,5,8
2014-03-01,2014,3,1,9,9,4
2014-03-01,2014,3,1,10,7,4
2014-03-01,2014,3,1,11,2,2
2014-03-01,2014,3,1,13,3,8
2014-03-01,2014,3,1,14,10,1
2014-03-01,2014,3,1,15,9,2
2014-03-01,2014,3,1,16,14,12
2014-03-01,2014,3,1,17,15,2
2014-03-01,2014,3,1,18,13,12
2014-03-01,2014,3,1,19,7,2
2014-03-01,2014,3,1,20,2,0
2014-03-01,2014,3,1,21,0,2
2014-03-01,2014,3,1,22,3,0
2014-03-01,2014,3,1,23,5,0
2014-03-01,2014,3,1,24,5,2
2014-03-02,2014,3,2,0,0,0
2014-03-02,2014,3,2,1,0,3
2014-03-02,2014,3,2,2,2,0
2014-03-02,2014,3,2,3,4,0
2014-03-02,2014,3,2,4,2,0
2014-03-02,2014,3,2,5,0,3
2014-03-02,2014,3,2,6,0,8
2014-03-02,2014,3,2,7,3,4
2014-03-02,2014,3,2,8,5,6
2014-03-02,2014,3,2,9,3,7
2014-03-02,2014,3,2,10,8,7
2014-03-02,2014,3,2,11,8,5
2014-03-02,2014,3,2,13,4,8
2014-03-02,2014,3,2,14,6,2
2014-03-02,2014,3,2,15,14,8
2014-03-02,2014,3,2,16,16,9
2014-03-02,2014,3,2,17,22,10
2014-03-02,2014,3,2,18,0,17
2014-03-02,2014,3,2,19,10,13
2014-03-02,2014,3,2,20,4,2
2014-03-02,2014,3,2,21,2,3
2014-03-02,2014,3,2,22,1,2
2014-03-02,2014,3,2,23,5,3
2014-03-02,2014,3,2,24,5,8
2014-03-03,2014,3,3,0,0,2
2014-03-03,2014,3,3,1,0,0
2014-03-03,2014,3,3,2,0,0
2014-03-03,2014,3,3,3,0,0
2014-03-03,2014,3,3,4,0,0
2014-03-03,2014,3,3,5,0,3
2014-03-03,2014,3,3,6,2,0
2014-03-03,2014,3,3,7,2,2
2014-03-03,2014,3,3,8,2,6
2014-03-03,2014,3,3,9,4,6
2014-03-03,2014,3,3,10,3,1
2014-03-03,2014,3,3,11,5,4
2014-03-03,2014,3,3,13,7,5
2014-03-03,2014,3,3,14,7,8
2014-03-03,2014,3,3,15,11,15
2014-03-03,2014,3,3,16,4,5
2014-03-03,2014,3,3,17,16,16
2014-03-03,2014,3,3,18,11,17
2014-03-03,2014,3,3,19,14,3
2014-03-03,2014,3,3,20,4,0
2014-03-03,2014,3,3,21,1,3
2014-03-03,2014,3,3,22,0,1
2014-03-03,2014,3,3,23,2,2
2014-03-03,2014,3,3,24,1,3
2014-03-04,2014,3,4,0,2,0
2014-03-04,2014,3,4,1,0,0
2014-03-04,2014,3,4,2,0,0
2014-03-04,2014,3,4,3,0,0
2014-03-04,2014,3,4,4,0,0
2014-03-04,2014,3,4,5,2,2
2014-03-04,2014,3,4,6,2,5
2014-03-04,2014,3,4,7,3,4
2014-03-04,2014,3,4,8,9,0
2014-03-04,2014,3,4,9,3,13
2014-03-04,2014,3,4,10,5,8
2014-03-04,2014,3,4,11,4,6
2014-03-04,2014,3,4,13,6,12
2014-03-04,2014,3,4,14,2,8
2014-03-04,2014,3,4,15,11,8
2014-03-04,2014,3,4,16,7,9
2014-03-04,2014,3,4,17,15,12
2014-03-04,2014,3,4,18,10,12
2014-03-04,2014,3,4,19,12,7
2014-03-04,2014,3,4,20,4,4
2014-03-04,2014,3,4,21,2,4
2014-03-04,2014,3,4,22,0,0
2014-03-04,2014,3,4,23,5,2
2014-03-04,2014,3,4,24,7,9
2014-03-05,2014,3,5,0,2,4
2014-03-05,2014,3,5,1,2,3
2014-03-05,2014,3,5,2,0,2
2014-03-05,2014,3,5,3,1,0
2014-03-05,2014,3,5,4,2,0
2014-03-05,2014,3,5,5,4,0
2014-03-05,2014,3,5,6,2,0
2014-03-05,2014,3,5,7,2,2
2014-03-05,2014,3,5,8,2,4
2014-03-05,2014,3,5,9,4,2
2014-03-05,2014,3,5,10,3,13
2014-03-05,2014,3,5,11,10,0
2014-03-05,2014,3,5,13,4,1
2014-03-05,2014,3,5,14,3,2
2014-03-05,2014,3,5,15,3,8
2014-03-05,2014,3,5,16,3,4
2014-03-05,2014,3,5,17,2,8
2014-03-05,2014,3,5,18,8,7
2014-03-05,2014,3,5,19,8,7
2014-03-05,2014,3,5,20,4,5
2014-03-05,2014,3,5,21,8,7
2014-03-05,2014,3,5,22,0,0
2014-03-05,2014,3,5,23,2,5
2014-03-05,2014,3,5,24,6,7
2014-03-06,2014,3,6,0,2,0
2014-03-06,2014,3,6,1,0,0
