date,year,month,day,hour,d1,d2
2014-01-03,2014,1,3,22,0,0
2014-01-03,2014,1,3,23,1,1
2014-01-03,2014,1,3,24,4,2
2014-01-04,2014,1,4,0,0,0
2014-01-04,2014,1,4,1,0,0
2014-01-04,2014,1,4,2,0,0
2014-01-04,2014,1,4,3,0,0
2014-01-04,2014,1,4,4,0,0
2014-01-04,2014,1,4,5,2,6
2014-01-04,2014,1,4,6,0,5
2014-01-04,2014,1,4,7,3,14
2014-01-04,2014,1,4,8,5,19
2014-01-04,2014,1,4,9,1,21
2014-01-04,2014,1,4,10,1,10
2014-01-04,2014,1,4,11,3,2
2014-01-04,2014,1,4,13,9,14
2014-01-04,2014,1,4,14,8,13
2014-01-04,2014,1,4,15,5,8
2014-01-04,2014,1,4,16,11,10
2014-01-04,2014,1,4,17,27,9
2014-01-04,2014,1,4,18,13,6
2014-01-04,2014,1,4,19,12,9
2014-01-04,2014,1,4,20,6,3
2014-01-04,2014,1,4,21,1,2
2014-01-04,2014,1,4,22,2,0
2014-01-04,2014,1,4,23,0,0
2014-01-04,2014,1,4,24,6,3
2014-01-05,2014,1,5,0,1,3
2014-01-05,2014,1,5,1,0,0
2014-01-05,2014,1,5,2,0,0
2014-01-05,2014,1,5,3,0,0
2014-01-05,2014,1,5,4,0,0
2014-01-05,2014,1,5,5,2,3
2014-01-05,2014,1,5,6,2,12
2014-01-05,2014,1,5,7,1,24
2014-01-05,2014,1,5,8,2,34
2014-01-05,2014,1,5,9,5,9
2014-01-05,2014,1,5,10,1,13
2014-01-05,2014,1,5,11,8,6
2014-01-05,2014,1,5,13,11,8
2014-01-05,2014,1,5,14,8,8
2014-01-05,2014,1,5,15,10,6
2014-01-05,2014,1,5,16,23,5
2014-01-05,2014,1,5,17,32,10
2014-01-05,2014,1,5,18,31,14
2014-01-05,2014,1,5,19,19,6
2014-01-05,2014,1,5,20,12,3
2014-01-05,2014,1,5,21,3,3
2014-01-05,2014,1,5,22,2,3
2014-01-05,2014,1,5,23,3,0
2014-01-05,2014,1,5,24,5,5
2014-01-06,2014,1,6,0,2,0
2014-01-06,2014,1,6,1,1,0
2014-01-06,2014,1,6,2,1,0
2014-01-06,2014,1,6,3,0,0
2014-01-06,2014,1,6,4,0,0
2014-01-06,2014,1,6,5,0,4
2014-01-06,2014,1,6,6,0,7
2014-01-06,2014,1,6,7,1,3
2014-01-06,2014,1,6,8,0,5
2014-01-06,2014,1,6,9,4,9
2014-01-06,2014,1,6,10,5,13
2014-01-06,2014,1,6,11,10,8
2014-01-06,2014,1,6,13,7,8
2014-01-06,2014,1,6,14,9,18
2014-01-06,2014,1,6,15,10,5
2014-01-06,2014,1,6,16,13,3
2014-01-06,2014,1,6,17,8,1
2014-01-06,2014,1,6,18,9,10
2014-01-06,2014,1,6,19,4,6
2014-01-06,2014,1,6,20,2,6
2014-01-06,2014,1,6,21,1,4
2014-01-06,2014,1,6,22,0,0
2014-01-06,2014,1,6,23,0,0
2014-01-06,2014,1,6,24,18,11
2014-01-07,2014,1,7,0,1,0
2014-01-07,2014,1,7,1,0,0
2014-01-07,2014,1,7,2,0,0
2014-01-07,2014,1,7,3,0,0
2014-01-07,2014,1,7,4,0,0
2014-01-07,2014,1,7,5,0,4
2014-01-07,2014,1,7,6,1,19
2014-01-07,2014,1,7,7,0,30
2014-01-07,2014,1,7,8,3,38
2014-01-07,2014,1,7,9,4,20
2014-01-07,2014,1,7,10,6,8
2014-01-07,2014,1,7,11,1,14
2014-01-07,2014,1,7,13,8,3
2014-01-07,2014,1,7,14,2,3
2014-01-07,2014,1,7,15,7,7
2014-01-07,2014,1,7,16,6,5
2014-01-07,2014,1,7,17,29,6
2014-01-07,2014,1,7,18,27,3
2014-01-07,2014,1,7,19,18,1
2014-01-07,2014,1,7,20,7,0
2014-01-07,2014,1,7,21,11,1
2014-01-07,2014,1,7,22,0,2
2014-01-07,2014,1,7,23,2,2
2014-01-07,2014,1,7,24,9,8
2014-01-08,2014,1,8,0,1,0
2014-01-08,2014,1,8,1,0,0
2014-01-08,2014,1,8,2,0,0
2014-01-08,2014,1,8,3,0,4
2014-01-08,2014,1,8,4,0,0
2014-01-08,2014,1,8,5,2,4
2014-01-08,2014,1,8,6,0,27
2014-01-08,2014,1,8,7,7,23
2014-01-08,2014,1,8,8,5,38
2014-01-08,2014,1,8,9,2,21
2014-01-08,2014,1,8,10,4,16
2014-01-08,2014,1,8,11,1,5
2014-01-08,2014,1,8,13,1,11
2014-01-08,2014,1,8,14,7,2
2014-01-08,2014,1,8,15,10,8
2014-01-08,2014,1,8,16,19,4
2014-01-08,2014,1,8,17,23,15
2014-01-08,2014,1,8,18,24,13
2014-01-08,2014,1,8,19,14,1
2014-01-08,2014,1,8,20,8,2
2014-01-08,2014,1,8,21,1,2
2014-01-08,2014,1,8,22,6,3
2014-01-08,2014,1,8,23,1,0
2014-01-08,2014,1,8,24,4,14
2014-01-09,2014,1,9,0,3,0
2014-01-09,2014,1,9,1,1,2
2014-01-09,2014,1,9,2,0,0
2014-01-09,2014,1,9,3,0,0
2014-01-09,2014,1,9,4,0,0
2014-01-09,2014,1,9,5,0,2
2014-01-09,2014,1,9,6,0,4
2014-01-09,2014,1,9,7,0,0
2014-01-09,2014,1,9,8,3,3
2014-01-09,2014,1,9,9,8,8
2014-01-09,2014,1,9,10,6,25
2014-01-09,2014,1,9,11,6,14
2014-01-09,2014,1,9,13,4,17
2014-01-09,2014,1,9,14,12,1
2014-01-09,2014,1,9,15,9,18
2014-01-09,2014,1,9,16,8,6
2014-01-09,2014,1,9,17,8,7
2014-01-09,2014,1,9,18,4,13
2014-01-09,2014,1,9,19,5,12
2014-01-09,2014,1,9,20,3,3
2014-01-09,2014,1,9,21,3,2
2014-01-09,2014,1,9,22,2,0
2014-01-09,2014,1,9,23,0,2
2014-01-09,2014,1,9,24,7,12
2014-01-10,2014,1,10,0,1,1
2014-01-10,2014,1,10,1,0,0
2014-01-10,2014,1,10,2,0,0
2014-01-10,2014,1,10,3,0,0
2014-01-10,2014,1,10,4,0,1
2014-01-10,2014,1,10,5,1,11
2014-01-10,2014,1,10,6,2,26
2014-01-10,2014,1,10,7,8,41
2014-01-10,2014,1,10,8,1,45
2014-01-10,2014,1,10,9,1,36
2014-01-10,2014,1,10,10,1,16
2014-01-10,2014,1,10,11,4,9
2014-01-10,2014,1,10,13,3,11
2014-01-10,2014,1,10,14,10,5
2014-01-10,2014,1,10,15,13,21
2014-01-10,2014,1,10,16,13,2
2014-01-10,2014,1,10,17,31,15
2014-01-10,2014,1,10,18,31,9
2014-01-10,2014,1,10,19,16,3
2014-01-10,2014,1,10,20,7,5
2014-01-10,2014,1,10,21,2,2
2014-01-10,2014,1,10,22,0,0
2014-01-10,2014,1,10,23,0,0
2014-01-10,2014,1,10,24,0,4
2014-01-11,2014,1,11,0,1,0
2014-01-11,2014,1,11,1,1,0
2014-01-11,2014,1,11,2,0,0
2014-01-11,2014,1,11,3,0,0
2014-01-11,2014,1,11,4,0,2
2014-01-11,2014,1,11,5,0,0
2014-01-11,2014,1,11,6,0,4
2014-01-11,2014,1,11,7,2,1
2014-01-11,2014,1,11,8,2,9
2014-01-11,2014,1,11,9,1,8
2014-01-11,2014,1,11,10,6,15
2014-01-11,2014,1,11,11,3,9
2014-01-11,2014,1,11,13,5,8
2014-01-11,2014,1,11,14,7,5
2014-01-11,2014,1,11,15,7,3
2014-01-11,2014,1,11,16,8,1
2014-01-11,2014,1,11,17,2,6
2014-01-11,2014,1,11,18,4,5
2014-01-11,2014,1,11,19,3,0
2014-01-11,2014,1,11,20,2,6
2014-01-11,2014,1,11,21,0,2
2014-01-11,2014,1,11,22,2,2
2014-01-11,2014,1,11,23,1,5
2014-01-11,2014,1,11,24,5,20
2014-01-12,2014,1,12,0,2,0
2014-01-12,2014,1,12,1,0,0
2014-01-12,2014,1,12,2,0,0
2014-01-12,2014,1,12,3,0,0
2014-01-12,2014,1,12,4,0,0
2014-01-12,2014,1,12,5,0,4
2014-01-12,2014,1,12,6,3,14
2014-01-12,2014,1,12,7,3,16
2014-01-12,2014,1,12,8,1,22
2014-01-12,2014,1,12,9,2,17
2014-01-12,2014,1,12,10,2,17
2014-01-12,2014,1,12,11,3,10
2014-01-12,2014,1,12,13,5,4
2014-01-12,2014,1,12,14,10,7
2014-01-12,2014,1,12,15,8,8
2014-01-12,2014,1,12,16,14,8
2014-01-12,2014,1,12,17,15,4
2014-01-12,2014,1,12,18,19,0
2014-01-12,2014,1,12,19,8,7
2014-01-12,2014,1,12,20,2,2
2014-01-12,2014,1,12,21,2,0
2014-01-12,2014,1,12,22,1,0
2014-01-12,2014,1,12,23,0,0
2014-01-12,2014,1,12,24,1,12
2014-02-01,2014,2,1,0,0,2
2014-02-01,2014,2,1,1,0,0
2014-02-01,2014,2,1,2,0,0
2014-02-01,2014,2,1,3,0,0
2014-02-01,2014,2,1,4,0,0
2014-02-01,2014,2,1,5,0,2
2014-02-01,2014,2,1,6,1,4
2014-02-01,2014,2,1,7,2,4
2014-02-01,2014,2,1,8,3,11
2014-02-01,2014,2,1,9,3,5
2014-02-01,2014,2,1,10,1,4
2014-02-01,2014,2,1,11,1,8
2014-02-01,2014,2,1,13,4,2
2014-02-01,2014,2,1,14,4,13
2014-02-01,2014,2,1,15,6,5
2014-02-01,2014,2,1,16,10,0
2014-02-01,2014,2,1,17,9,4
2014-02-01,2014,2,1,18,6,7
2014-02-01,2014,2,1,19,3,0
2014-02-01,2014,2,1,20,4,0
2014-02-01,2014,2,1,21,1,6
2014-02-01,2014,2,1,22,1,1
2014-02-01,2014,2,1,23,0,0
2014-02-01,2014,2,1,24,1,5
2014-02-02,2014,2,2,0,0,0
2014-02-02,2014,2,2,1,0,0
2014-02-02,2014,2,2,2,0,0
2014-02-02,2014,2,2,3,0,0
2014-02-02,2014,2,2,4,0,0
2014-02-02,2014,2,2,5,0,0
2014-02-02,2014,2,2,6,0,0
2014-02-02,2014,2,2,7,0,0
2014-02-02,2014,2,2,8,0,0
2014-02-02,2014,2,2,9,2,1
2014-02-02,2014,2,2,10,6,7
2014-02-02,2014,2,2,11,1,5
2014-02-02,2014,2,2,13,6,18
2014-02-02,2014,2,2,14,6,3
2014-02-02,2014,2,2,15,3,10
2014-02-02,2014,2,2,16,1,2
2014-02-02,2014,2,2,17,0,0
2014-02-02,2014,2,2,18,0,0
2014-02-02,2014,2,2,19,3,3
2014-02-02,2014,2,2,20,1,6
2014-02-02,2014,2,2,21,2,4
2014-02-02,2014,2,2,22,0,3
2014-02-02,2014,2,2,23,0,0
2014-02-02,2014,2,2,24,4,10
2014-02-03,2014,2,3,0,1,3
2014-02-03,2014,2,3,1,0,0
2014-02-03,2014,2,3,2,0,0
2014-02-03,2014,2,3,3,0,0
2014-02-03,2014,2,3,4,0,0
2014-02-03,2014,2,3,5,0,0
2014-02-03,2014,2,3,6,0,4
2014-02-03,2014,2,3,7,1,0
2014-02-03,2014,2,3,8,0,3
2014-02-03,2014,2,3,9,2,1
2014-02-03,2014,2,3,10,5,6
2014-02-03,2014,2,3,11,0,0
2014-02-03,2014,2,3,13,2,4
2014-02-03,2014,2,3,14,0,3
2014-02-03,2014,2,3,15,0,3
2014-02-03,2014,2,3,16,1,1
2014-02-03,2014,2,3,17,1,2
2014-02-03,2014,2,3,18,0,2
2014-02-03,2014,2,3,19,1,4
2014-02-03,2014,2,3,20,2,3
2014-02-03,2014,2,3,21,0,4
2014-02-03,2014,2,3,22,0,0
2014-02-03,2014,2,3,23,0,0
2014-02-03,2014,2,3,24,2,2
2014-02-04,2014,2,4,0,1,0
2014-02-04,2014,2,4,1,0,0
2014-02-04,2014,2,4,2,0,0
2014-02-04,2014,2,4,3,0,0
2014-02-04,2014,2,4,4,0,0
2014-02-04,2014,2,4,5,0,6
2014-02-04,2014,2,4,6,2,5
2014-02-04,2014,2,4,7,4,14
2014-02-04,2014,2,4,8,4,24
2014-02-04,2014,2,4,9,2,17
2014-02-04,2014,2,4,10,1,9
2014-02-04,2014,2,4,11,1,4
2014-02-04,2014,2,4,13,7,6
2014-02-04,2014,2,4,14,7,10
2014-02-04,2014,2,4,15,7,7
2014-02-04,2014,2,4,16,9,4
2014-02-04,2014,2,4,17,36,12
2014-02-04,2014,2,4,18,33,8
2014-02-04,2014,2,4,19,6,1
2014-02-04,2014,2,4,20,4,2
2014-02-04,2014,2,4,21,6,0
2014-02-04,2014,2,4,22,2,0
2014-02-04,2014,2,4,23,1,0
2014-02-04,2014,2,4,24,4,2
2014-02-05,2014,2,5,0,0,0
2014-02-05,2014,2,5,1,0,0
2014-02-05,2014,2,5,2,0,0
2014-02-05,2014,2,5,3,0,0
2014-02-05,2014,2,5,4,0,0
2014-02-05,2014,2,5,5,1,4
2014-02-05,2014,2,5,6,3,9
2014-02-05,2014,2,5,7,2,18
2014-02-05,2014,2,5,8,3,33
2014-02-05,2014,2,5,9,0,28
2014-02-05,2014,2,5,10,2,5
2014-02-05,2014,2,5,11,7,7
2014-02-05,2014,2,5,13,4,7
2014-02-05,2014,2,5,14,7,9
2014-02-05,2014,2,5,15,13,4
2014-02-05,2014,2,5,16,18,6
2014-02-05,2014,2,5,17,44,12
2014-02-05,2014,2,5,18,19,9
2014-02-05,2014,2,5,19,12,2
2014-02-05,2014,2,5,20,5,4
2014-02-05,2014,2,5,21,3,0
2014-02-05,2014,2,5,22,3,1
2014-02-05,2014,2,5,23,0,0
2014-02-05,2014,2,5,24,4,4
2014-02-06,2014,2,6,0,1,0
2014-02-06,2014,2,6,1,1,0
2014-02-06,2014,2,6,2,1,0
2014-02-06,2014,2,6,3,0,0
2014-02-06,2014,2,6,4,0,0
2014-02-06,2014,2,6,5,1,8
2014-02-06,2014,2,6,6,2,19
2014-02-06,2014,2,6,7,5,20
2014-02-06,2014,2,6,8,2,46
2014-02-06,2014,2,6,9,4,35
2014-02-06,2014,2,6,10,6,13
2014-02-06,2014,2,6,11,0,0
2014-02-06,2014,2,6,13,4,4
2014-02-06,2014,2,6,14,5,16
2014-02-06,2014,2,6,15,10,4
2014-02-06,2014,2,6,16,19,6
2014-02-06,2014,2,6,17,43,7
2014-02-06,2014,2,6,18,32,9
2014-02-06,2014,2,6,19,22,8
2014-02-06,2014,2,6,20,7,3
2014-02-06,2014,2,6,21,3,0
2014-02-06,2014,2,6,22,0,0
2014-02-06,2014,2,6,23,1,0
2014-02-06,2014,2,6,24,5,2
2014-02-07,2014,2,7,0,1,0
2014-02-07,2014,2,7,1,2,0
2014-02-07,2014,2,7,2,0,0
2014-02-07,2014,2,7,3,0,0
2014-02-07,2014,2,7,4,0,2
2014-02-07,2014,2,7,5,1,6
2014-02-07,2014,2,7,6,4,10
2014-02-07,2014,2,7,7,9,30
2014-02-07,2014,2,7,8,8,42
2014-02-07,2014,2,7,9,6,29
2014-02-07,2014,2,7,10,3,15
2014-02-07,2014,2,7,11,6,9
2014-02-07,2014,2,7,13,7,10
2014-02-07,2014,2,7,14,2,6
2014-02-07,2014,2,7,15,7,3
2014-02-07,2014,2,7,16,11,9
2014-02-07,2014,2,7,17,22,4
2014-02-07,2014,2,7,18,21,7
2014-02-07,2014,2,7,19,16,6
2014-02-07,2014,2,7,20,14,5
2014-02-07,2014,2,7,21,11,4
2014-02-07,2014,2,7,22,5,3
2014-02-07,2014,2,7,23,0,0
2014-02-07,2014,2,7,24,10,7
2014-02-08,2014,2,8,0,0,2
2014-02-08,2014,2,8,1,1,0
2014-02-08,2014,2,8,2,0,0
2014-02-08,2014,2,8,3,0,0
2014-02-08,2014,2,8,4,0,0
2014-02-08,2014,2,8,5,0,1
2014-02-08,2014,2,8,6,0,6
2014-02-08,2014,2,8,7,2,5
2014-02-08,2014,2,8,8,2,9
2014-02-08,2014,2,8,9,4,19
2014-02-08,2014,2,8,10,5,13
2014-02-08,2014,2,8,11,9,8
2014-02-08,2014,2,8,13,6,13
2014-02-08,2014,2,8,14,10,11
2014-02-08,2014,2,8,15,13,10
2014-02-08,2014,2,8,16,9,10
2014-02-08,2014,2,8,17,1,8
2014-02-08,2014,2,8,18,10,8
2014-02-08,2014,2,8,19,3,4
2014-02-08,2014,2,8,20,6,2
2014-02-08,2014,2,8,21,3,0
2014-02-08,2014,2,8,22,9,2
2014-02-08,2014,2,8,23,1,0
2014-02-08,2014,2,8,24,11,6
2014-02-09,2014,2,9,0,2,0
2014-02-09,2014,2,9,1,0,0
2014-02-09,2014,2,9,2,0,0
2014-02-09,2014,2,9,3,0,0
2014-02-09,2014,2,9,4,0,0
2014-02-09,2014,2,9,5,1,8
2014-02-09,2014,2,9,6,1,13
2014-02-09,2014,2,9,7,5,29
2014-02-09,2014,2,9,8,13,58
2014-02-09,2014,2,9,9,3,29
2014-02-09,2014,2,9,10,3,25
2014-02-09,2014,2,9,11,11,7
2014-02-09,2014,2,9,13,11,4
2014-02-09,2014,2,9,14,7,8
2014-02-09,2014,2,9,15,6,1
2014-02-09,2014,2,9,16,16,10
2014-02-09,2014,2,9,17,35,15
2014-02-09,2014,2,9,18,21,4
2014-02-09,2014,2,9,19,6,5
2014-02-09,2014,2,9,20,4,6
2014-02-09,2014,2,9,21,5,2
2014-02-09,2014,2,9,22,0,1
2014-02-09,2014,2,9,23,0,0
2014-02-09,2014,2,9,24,2,10
2014-02-10,2014,2,10,0,2,0
2014-02-10,2014,2,10,1,0,0
2014-02-10,2014,2,10,2,0,0
2014-02-10,2014,2,10,3,0,0
2014-02-10,2014,2,10,4,0,2
2014-02-10,2014,2,10,5,0,9
2014-02-10,2014,2,10,6,0,25
2014-02-10,2014,2,10,7,4,38
2014-02-10,2014,2,10,8,4,52
2014-02-10,2014,2,10,9,8,44
2014-02-10,2014,2,10,10,2,14
2014-02-10,2014,2,10,11,3,12
2014-02-10,2014,2,10,13,4,8
2014-02-10,2014,2,10,14,11,7
2014-02-10,2014,2,10,15,14,12
2014-02-10,2014,2,10,16,17,17
2014-02-10,2014,2,10,17,33,7
2014-02-10,2014,2,10,18,36,13
2014-02-10,2014,2,10,19,10,2
2014-02-10,2014,2,10,20,8,0
2014-02-10,2014,2,10,21,3,6
2014-02-10,2014,2,10,22,1,3
2014-02-10,2014,2,10,23,1,0
2014-02-10,2014,2,10,24,4,7
2014-02-11,2014,2,11,0,1,0
2014-02-11,2014,2,11,1,0,0
2014-02-11,2014,2,11,2,0,0
2014-02-11,2014,2,11,3,0,0
2014-02-11,2014,2,11,4,0,0
2014-02-11,2014,2,11,5,0,0
2014-02-11,2014,2,11,6,0,0
2014-02-11,2014,2,11,7,0,5
2014-02-11,2014,2,11,8,2,11
2014-02-11,2014,2,11,9,9,8
2014-02-11,2014,2,11,10,6,12
2014-02-11,2014,2,11,11,8,14
2014-02-11,2014,2,11,13,9,9
2014-02-11,2014,2,11,14,7,3
2014-02-11,2014,2,11,15,6,6
2014-02-11,2014,2,11,16,3,5
2014-02-11,2014,2,11,17,2,2
2014-02-11,2014,2,11,18,7,0
2014-02-11,2014,2,11,19,0,2
2014-02-11,2014,2,11,20,2,2
2014-02-11,2014,2,11,21,2,0
2014-02-11,2014,2,11,22,1,0
2014-02-11,2014,2,11,23,1,0
2014-02-11,2014,2,11,24,11,8
2014-02-12,2014,2,12,0,1,0
2014-02-12,2014,2,12,1,0,2
2014-02-12,2014,2,12,2,0,0
2014-02-12,2014,2,12,3,0,0
2014-02-12,2014,2,12,4,0,0
2014-02-12,2014,2,12,5,0,3
2014-02-12,2014,2,12,6,0,12
2014-02-12,2014,2,12,7,5,17
2014-02-12,2014,2,12,8,2,18
2014-02-12,2014,2,12,9,4,22
2014-02-12,2014,2,12,10,0,6
2014-02-12,2014,2,12,11,2,12
2014-02-12,2014,2,12,13,2,1
2014-02-12,2014,2,12,14,6,6
2014-02-12,2014,2,12,15,5,12
2014-02-12,2014,2,12,16,18,11
2014-02-12,2014,2,12,17,20,16
2014-02-12,2014,2,12,18,14,6
2014-02-12,2014,2,12,19,10,1
2014-02-12,2014,2,12,20,1,5
2014-02-12,2014,2,12,21,2,3
2014-02-12,2014,2,12,22,2,2
2014-02-12,2014,2,12,23,0,0
2014-02-12,2014,2,12,24,1,8
2014-03-01,2014,3,1,0,0,3
2014-03-01,2014,3,1,1,0,0
2014-03-01,2014,3,1,2,0,0
2014-03-01,2014,3,1,3,0,0
2014-03-01,2014,3,1,4,0,0
2014-03-01,2014,3,1,5,0,2
2014-03-01,2014,3,1,6,0,2
2014-03-01,2014,3,1,7,2,3
2014-03-01,2014,3,1,8,2,7
2014-03-01,2014,3,1,9,2,11
2014-03-01,2014,3,1,10,2,6
2014-03-01,2014,3,1,11,8,11
2014-03-01,2014,3,1,13,7,2
2014-03-01,2014,3,1,14,3,1
2014-03-01,2014,3,1,15,6,2
2014-03-01,2014,3,1,16,13,0
2014-03-01,2014,3,1,17,12,8
2014-03-01,2014,3,1,18,14,5
2014-03-01,2014,3,1,19,2,0
2014-03-01,2014,3,1,20,1,1
2014-03-01,2014,3,1,21,0,4
2014-03-01,2014,3,1,22,1,3
2014-03-01,2014,3,1,23,1,4
2014-03-01,2014,3,1,24,6,4
2014-03-02,2014,3,2,0,0,2
2014-03-02,2014,3,2,1,0,0
2014-03-02,2014,3,2,2,0,0
2014-03-02,2014,3,2,3,0,0
2014-03-02,2014,3,2,4,0,0
2014-03-02,2014,3,2,5,0,0
2014-03-02,2014,3,2,6,0,4
2014-03-02,2014,3,2,7,1,10
2014-03-02,2014,3,2,8,4,21
2014-03-02,2014,3,2,9,1,14
2014-03-02,2014,3,2,10,1,9
2014-03-02,2014,3,2,11,1,7
2014-03-02,2014,3,2,13,2,1
2014-03-02,2014,3,2,14,5,2
2014-03-02,2014,3,2,15,5,6
2014-03-02,2014,3,2,16,7,7
2014-03-02,2014,3,2,17,24,4
2014-03-02,2014,3,2,18,13,10
2014-03-02,2014,3,2,19,6,4
2014-03-02,2014,3,2,20,5,4
2014-03-02,2014,3,2,21,1,2
2014-03-02,2014,3,2,22,2,4
2014-03-02,2014,3,2,23,0,0
2014-03-02,2014,3,2,24,5,4
2014-03-03,2014,3,3,0,0,0
2014-03-03,2014,3,3,1,0,0
2014-03-03,2014,3,3,2,0,0
2014-03-03,2014,3,3,3,0,0
2014-03-03,2014,3,3,4,0,0
2014-03-03,2014,3,3,5,0,3
2014-03-03,2014,3,3,6,0,4
2014-03-03,2014,3,3,7,2,11
2014-03-03,2014,3,3,8,1,13
2014-03-03,2014,3,3,9,1,14
2014-03-03,2014,3,3,10,0,6
2014-03-03,2014,3,3,11,0,5
2014-03-03,2014,3,3,13,0,2
2014-03-03,2014,3,3,14,4,6
2014-03-03,2014,3,3,15,1,5
2014-03-03,2014,3,3,16,7,11
2014-03-03,2014,3,3,17,17,14
2014-03-03,2014,3,3,18,10,3
2014-03-03,2014,3,3,19,2,0
2014-03-03,2014,3,3,20,5,3
2014-03-03,2014,3,3,21,1,4
2014-03-03,2014,3,3,22,2,0
2014-03-03,2014,3,3,23,1,0
2014-03-03,2014,3,3,24,2,0
2014-03-04,2014,3,4,0,0,0
2014-03-04,2014,3,4,1,1,0
2014-03-04,2014,3,4,2,0,0
2014-03-04,2014,3,4,3,0,0
2014-03-04,2014,3,4,4,0,0
2014-03-04,2014,3,4,5,1,6
2014-03-04,2014,3,4,6,2,10
2014-03-04,2014,3,4,7,1,13
2014-03-04,2014,3,4,8,2,19
2014-03-04,2014,3,4,9,0,8
2014-03-04,2014,3,4,10,2,7
2014-03-04,2014,3,4,11,2,5
2014-03-04,2014,3,4,13,3,4
2014-03-04,2014,3,4,14,1,7
2014-03-04,2014,3,4,15,8,6
2014-03-04,2014,3,4,16,13,1
2014-03-04,2014,3,4,17,20,6
2014-03-04,2014,3,4,18,12,2
2014-03-04,2014,3,4,19,17,6
2014-03-04,2014,3,4,20,2,0
2014-03-04,2014,3,4,21,2,1
2014-03-04,2014,3,4,22,1,4
2014-03-04,2014,3,4,23,0,0
2014-03-04,2014,3,4,24,3,8
2014-03-05,2014,3,5,0,0,5
2014-03-05,2014,3,5,1,1,0
2014-03-05,2014,3,5,2,0,0
2014-03-05,2014,3,5,3,0,0
2014-03-05,2014,3,5,4,0,0
2014-03-05,2014,3,5,5,0,0
2014-03-05,2014,3,5,6,0,3
2014-03-05,2014,3,5,7,2,5
2014-03-05,2014,3,5,8,1,7
2014-03-05,2014,3,5,9,7,18
2014-03-05,2014,3,5,10,9,12
2014-03-05,2014,3,5,11,6,15
2014-03-05,2014,3,5,13,3,9
2014-03-05,2014,3,5,14,9,1
2014-03-05,2014,3,5,15,1,3
2014-03-05,2014,3,5,16,4,2
2014-03-05,2014,3,5,17,1,3
2014-03-05,2014,3,5,18,5,11
2014-03-05,2014,3,5,19,3,5
2014-03-05,2014,3,5,20,0,2
2014-03-05,2014,3,5,21,0,0
2014-03-05,2014,3,5,22,0,2
2014-03-05,2014,3,5,23,0,2
2014-03-05,2014,3,5,24,7,10
2014-03-06,2014,3,6,0,1,0
2014-03-06,2014,3,6,1,2,0
